GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
MAP4K5,ENSG00000012983,ENSG00000012983,Myoclonus,11,3175,4905,2381,268,81
MAP4K1,ENSG00000104814,ENSG00000104814,Gastrointestinal sounds abnormal,11,3175,4905,2381,54,98
MAP4K4,ENSG00000071054,ENSG00000071054,Cardiac disorder,11,3175,4905,2381,763,76
MAP4K4,ENSG00000071054,ENSG00000071054,Epilepsy,11,3175,4905,2381,992,76
JAK3,ENSG00000105639,ENSG00000105639,Angina pectoris,11,3175,4905,2381,578,107
MAP4K4,ENSG00000071054,ENSG00000071054,Blood test abnormal,11,3175,4905,2381,210,76
JAK3,ENSG00000105639,ENSG00000105639,Skin haemorrhage,11,3175,4905,2381,102,107
MAP4K4,ENSG00000071054,ENSG00000071054,Nasal discomfort,11,3175,4905,2381,81,76
MAP4K2,ENSG00000168067,ENSG00000168067,Eructation,11,3175,4905,2381,268,85
MAP4K1,ENSG00000104814,ENSG00000104814,Pancytopenia,11,3175,4905,2381,720,98
MAP4K4,ENSG00000071054,ENSG00000071054,Granulocytopenia,11,3175,4905,2381,71,76
MAP4K5,ENSG00000012983,ENSG00000012983,Rash erythematous,11,3175,4905,2381,615,81
JAK3,ENSG00000105639,ENSG00000105639,Off label use,11,3175,4905,2381,1795,107
MAP4K2,ENSG00000168067,ENSG00000168067,Oesophageal varices haemorrhage,11,3175,4905,2381,31,85
MAP4K4,ENSG00000071054,ENSG00000071054,Needle issue,11,3175,4905,2381,116,76
MAP4K1,ENSG00000104814,ENSG00000104814,Multiple allergies,11,3175,4905,2381,108,98
MAP4K1,ENSG00000104814,ENSG00000104814,Hepatic enzyme increased,11,3175,4905,2381,796,98
MAP4K1,ENSG00000104814,ENSG00000104814,Hot flush,11,3175,4905,2381,583,98
MAP4K1,ENSG00000104814,ENSG00000104814,Nasal discomfort,11,3175,4905,2381,81,98
MAP4K2,ENSG00000168067,ENSG00000168067,Hepatotoxicity,11,3175,4905,2381,482,85
JAK3,ENSG00000105639,ENSG00000105639,Blood pressure abnormal,11,3175,4905,2381,285,107
MAP4K1,ENSG00000104814,ENSG00000104814,Impaired work ability,11,3175,4905,2381,292,98
MAP4K2,ENSG00000168067,ENSG00000168067,Neoplasm malignant,11,3175,4905,2381,513,85
MAP4K5,ENSG00000012983,ENSG00000012983,Fungaemia,11,3175,4905,2381,48,81
MAP4K1,ENSG00000104814,ENSG00000104814,Foetal growth restriction,11,3175,4905,2381,237,98
MAP4K2,ENSG00000168067,ENSG00000168067,Postmenopausal haemorrhage,11,3175,4905,2381,27,85
JAK3,ENSG00000105639,ENSG00000105639,Rheumatoid nodule,11,3175,4905,2381,62,107
MAP4K1,ENSG00000104814,ENSG00000104814,Chromaturia,11,3175,4905,2381,382,98
MAP4K2,ENSG00000168067,ENSG00000168067,Seasonal allergy,11,3175,4905,2381,156,85
MAP4K2,ENSG00000168067,ENSG00000168067,Hypoventilation,11,3175,4905,2381,91,85
JAK3,ENSG00000105639,ENSG00000105639,Hepatitis,11,3175,4905,2381,808,107
MAP4K5,ENSG00000012983,ENSG00000012983,Photosensitivity reaction,11,3175,4905,2381,545,81
MAP4K4,ENSG00000071054,ENSG00000071054,Hypersomnia,11,3175,4905,2381,379,76
MAP4K4,ENSG00000071054,ENSG00000071054,Lung adenocarcinoma,11,3175,4905,2381,42,76
JAK3,ENSG00000105639,ENSG00000105639,Hot flush,11,3175,4905,2381,583,107
MAP4K1,ENSG00000104814,ENSG00000104814,Hepatic neoplasm,11,3175,4905,2381,52,98
JAK3,ENSG00000105639,ENSG00000105639,Agitation,11,3175,4905,2381,1036,107
MAP4K1,ENSG00000104814,ENSG00000104814,Psychiatric symptom,11,3175,4905,2381,117,98
MAP4K5,ENSG00000012983,ENSG00000012983,Escherichia infection,11,3175,4905,2381,139,81
MAP4K1,ENSG00000104814,ENSG00000104814,Diffuse large B-cell lymphoma refractory,11,3175,4905,2381,33,98
MAP4K1,ENSG00000104814,ENSG00000104814,Syncope,11,3175,4905,2381,1270,98
MAP4K5,ENSG00000012983,ENSG00000012983,Abnormal faeces,11,3175,4905,2381,82,81
MAP4K1,ENSG00000104814,ENSG00000104814,Acute graft versus host disease in intestine,11,3175,4905,2381,31,98
MAP4K1,ENSG00000104814,ENSG00000104814,Prostatomegaly,11,3175,4905,2381,30,98
MAP4K1,ENSG00000104814,ENSG00000104814,Dysarthria,11,3175,4905,2381,638,98
MAP4K2,ENSG00000168067,ENSG00000168067,Cerebrovascular accident,11,3175,4905,2381,1073,85
MAP4K5,ENSG00000012983,ENSG00000012983,Atrioventricular block second degree,11,3175,4905,2381,56,81
MAP4K5,ENSG00000012983,ENSG00000012983,Chronic graft versus host disease,11,3175,4905,2381,58,81
MAP4K5,ENSG00000012983,ENSG00000012983,Tooth infection,11,3175,4905,2381,104,81
MAP4K1,ENSG00000104814,ENSG00000104814,Decreased immune responsiveness,11,3175,4905,2381,54,98
MAP4K4,ENSG00000071054,ENSG00000071054,Gastrointestinal disorder,11,3175,4905,2381,910,76
MAP4K2,ENSG00000168067,ENSG00000168067,Pericardial effusion,11,3175,4905,2381,388,85
MAP4K1,ENSG00000104814,ENSG00000104814,Tooth abscess,11,3175,4905,2381,81,98
MAP4K4,ENSG00000071054,ENSG00000071054,Thinking abnormal,11,3175,4905,2381,263,76
MAP4K1,ENSG00000104814,ENSG00000104814,Bronchopulmonary aspergillosis,11,3175,4905,2381,167,98
JAK3,ENSG00000105639,ENSG00000105639,Muscular weakness,11,3175,4905,2381,1174,107
JAK3,ENSG00000105639,ENSG00000105639,Pneumatosis intestinalis,11,3175,4905,2381,60,107
JAK3,ENSG00000105639,ENSG00000105639,Ulcer,11,3175,4905,2381,204,107
MAP4K1,ENSG00000104814,ENSG00000104814,Folate deficiency,11,3175,4905,2381,31,98
JAK3,ENSG00000105639,ENSG00000105639,Panniculitis,11,3175,4905,2381,52,107
MAP4K5,ENSG00000012983,ENSG00000012983,Sarcoidosis,11,3175,4905,2381,80,81
MAP4K5,ENSG00000012983,ENSG00000012983,Heart rate irregular,11,3175,4905,2381,304,81
MAP4K2,ENSG00000168067,ENSG00000168067,Head injury,11,3175,4905,2381,422,85
MAP4K2,ENSG00000168067,ENSG00000168067,Metastases to lung,11,3175,4905,2381,141,85
MAP4K5,ENSG00000012983,ENSG00000012983,Leukaemia,11,3175,4905,2381,97,81
MAP4K5,ENSG00000012983,ENSG00000012983,Tenderness,11,3175,4905,2381,172,81
JAK3,ENSG00000105639,ENSG00000105639,Nephrectomy,11,3175,4905,2381,34,107
MAP4K5,ENSG00000012983,ENSG00000012983,Osteoporosis,11,3175,4905,2381,444,81
MAP4K5,ENSG00000012983,ENSG00000012983,Embolism,11,3175,4905,2381,271,81
MAP4K5,ENSG00000012983,ENSG00000012983,Malnutrition,11,3175,4905,2381,210,81
JAK3,ENSG00000105639,ENSG00000105639,Hepatomegaly,11,3175,4905,2381,227,107
MAP4K5,ENSG00000012983,ENSG00000012983,Tooth extraction,11,3175,4905,2381,61,81
JAK3,ENSG00000105639,ENSG00000105639,Eating disorder,11,3175,4905,2381,352,107
MAP4K4,ENSG00000071054,ENSG00000071054,Non-cardiac chest pain,11,3175,4905,2381,52,76
MAP4K1,ENSG00000104814,ENSG00000104814,Osteonecrosis of jaw,11,3175,4905,2381,106,98
MAP4K2,ENSG00000168067,ENSG00000168067,Rectal haemorrhage,11,3175,4905,2381,550,85
JAK3,ENSG00000105639,ENSG00000105639,Extra dose administered,11,3175,4905,2381,220,107
JAK3,ENSG00000105639,ENSG00000105639,Onychomycosis,11,3175,4905,2381,52,107
JAK3,ENSG00000105639,ENSG00000105639,Coordination abnormal,11,3175,4905,2381,200,107
MAP4K5,ENSG00000012983,ENSG00000012983,Rotator cuff syndrome,11,3175,4905,2381,98,81
MAP4K2,ENSG00000168067,ENSG00000168067,Dysuria,11,3175,4905,2381,901,85
MAP4K1,ENSG00000104814,ENSG00000104814,Cancer pain,11,3175,4905,2381,34,98
MAP4K1,ENSG00000104814,ENSG00000104814,Blood bilirubin increased,11,3175,4905,2381,447,98
MAP4K5,ENSG00000012983,ENSG00000012983,Optic neuritis,11,3175,4905,2381,131,81
JAK3,ENSG00000105639,ENSG00000105639,Illness,11,3175,4905,2381,649,107
MAP4K5,ENSG00000012983,ENSG00000012983,Nodule,11,3175,4905,2381,187,81
MAP4K4,ENSG00000071054,ENSG00000071054,Blood lactate dehydrogenase increased,11,3175,4905,2381,262,76
MAP4K5,ENSG00000012983,ENSG00000012983,Muscle spasticity,11,3175,4905,2381,182,81
MAP4K5,ENSG00000012983,ENSG00000012983,Squamous cell carcinoma,11,3175,4905,2381,109,81
MAP4K5,ENSG00000012983,ENSG00000012983,Accidental overdose,11,3175,4905,2381,414,81
JAK3,ENSG00000105639,ENSG00000105639,Rash,11,3175,4905,2381,2320,107
JAK3,ENSG00000105639,ENSG00000105639,Cardiac dysfunction,11,3175,4905,2381,65,107
MAP4K1,ENSG00000104814,ENSG00000104814,Hepatitis cholestatic,11,3175,4905,2381,224,98
MAP4K4,ENSG00000071054,ENSG00000071054,Peritonitis bacterial,11,3175,4905,2381,27,76
MAP4K5,ENSG00000012983,ENSG00000012983,Wrist fracture,11,3175,4905,2381,89,81
MAP4K2,ENSG00000168067,ENSG00000168067,Swollen tongue,11,3175,4905,2381,493,85
JAK3,ENSG00000105639,ENSG00000105639,Disseminated aspergillosis,11,3175,4905,2381,26,107
JAK3,ENSG00000105639,ENSG00000105639,Ocular icterus,11,3175,4905,2381,52,107
MAP4K5,ENSG00000012983,ENSG00000012983,Duodenal ulcer,11,3175,4905,2381,96,81
JAK3,ENSG00000105639,ENSG00000105639,Tumour marker increased,11,3175,4905,2381,41,107
JAK3,ENSG00000105639,ENSG00000105639,Pneumomediastinum,11,3175,4905,2381,28,107
MAP4K2,ENSG00000168067,ENSG00000168067,Diffuse large B-cell lymphoma refractory,11,3175,4905,2381,33,85
MAP4K1,ENSG00000104814,ENSG00000104814,Nasal congestion,11,3175,4905,2381,651,98
MAP4K2,ENSG00000168067,ENSG00000168067,Large intestine perforation,11,3175,4905,2381,103,85
JAK3,ENSG00000105639,ENSG00000105639,Atrial flutter,11,3175,4905,2381,150,107
MAP4K1,ENSG00000104814,ENSG00000104814,Abscess,11,3175,4905,2381,212,98
MAP4K1,ENSG00000104814,ENSG00000104814,Meningitis,11,3175,4905,2381,111,98
JAK3,ENSG00000105639,ENSG00000105639,Systemic inflammatory response syndrome,11,3175,4905,2381,95,107
MAP4K5,ENSG00000012983,ENSG00000012983,Decreased immune responsiveness,11,3175,4905,2381,54,81
JAK3,ENSG00000105639,ENSG00000105639,Psoriatic arthropathy,11,3175,4905,2381,168,107
MAP4K2,ENSG00000168067,ENSG00000168067,Klebsiella infection,11,3175,4905,2381,158,85
MAP4K4,ENSG00000071054,ENSG00000071054,Diplopia,11,3175,4905,2381,599,76
MAP4K2,ENSG00000168067,ENSG00000168067,Gout,11,3175,4905,2381,286,85
MAP4K1,ENSG00000104814,ENSG00000104814,Ventricular fibrillation,11,3175,4905,2381,323,98
MAP4K2,ENSG00000168067,ENSG00000168067,Product physical issue,11,3175,4905,2381,175,85
MAP4K2,ENSG00000168067,ENSG00000168067,Blood sodium decreased,11,3175,4905,2381,320,85
MAP4K1,ENSG00000104814,ENSG00000104814,Serum ferritin increased,11,3175,4905,2381,55,98
JAK3,ENSG00000105639,ENSG00000105639,Muscle disorder,11,3175,4905,2381,67,107
MAP4K5,ENSG00000012983,ENSG00000012983,White blood cell count decreased,11,3175,4905,2381,617,81
MAP4K1,ENSG00000104814,ENSG00000104814,Acute hepatic failure,11,3175,4905,2381,406,98
MAP4K4,ENSG00000071054,ENSG00000071054,Haematochezia,11,3175,4905,2381,600,76
MAP4K2,ENSG00000168067,ENSG00000168067,Nephrolithiasis,11,3175,4905,2381,568,85
MAP4K4,ENSG00000071054,ENSG00000071054,Drug tolerance,11,3175,4905,2381,87,76
MAP4K2,ENSG00000168067,ENSG00000168067,Myocardial ischaemia,11,3175,4905,2381,242,85
MAP4K4,ENSG00000071054,ENSG00000071054,Peritonitis,11,3175,4905,2381,197,76
MAP4K4,ENSG00000071054,ENSG00000071054,Raynaud's phenomenon,11,3175,4905,2381,96,76
JAK3,ENSG00000105639,ENSG00000105639,Burning sensation,11,3175,4905,2381,762,107
JAK3,ENSG00000105639,ENSG00000105639,Product quality issue,11,3175,4905,2381,606,107
MAP4K2,ENSG00000168067,ENSG00000168067,Malignant neoplasm progression,11,3175,4905,2381,414,85
MAP4K4,ENSG00000071054,ENSG00000071054,Streptococcal infection,11,3175,4905,2381,60,76
JAK3,ENSG00000105639,ENSG00000105639,Hypoxia,11,3175,4905,2381,703,107
MAP4K1,ENSG00000104814,ENSG00000104814,Therapeutic response decreased,11,3175,4905,2381,590,98
MAP4K1,ENSG00000104814,ENSG00000104814,Procedural pain,11,3175,4905,2381,181,98
MAP4K1,ENSG00000104814,ENSG00000104814,Gamma-glutamyltransferase increased,11,3175,4905,2381,475,98
MAP4K5,ENSG00000012983,ENSG00000012983,Iridocyclitis,11,3175,4905,2381,41,81
MAP4K2,ENSG00000168067,ENSG00000168067,Second primary malignancy,11,3175,4905,2381,119,85
MAP4K4,ENSG00000071054,ENSG00000071054,Neoplasm,11,3175,4905,2381,145,76
MAP4K1,ENSG00000104814,ENSG00000104814,Influenza,11,3175,4905,2381,806,98
MAP4K2,ENSG00000168067,ENSG00000168067,Rash erythematous,11,3175,4905,2381,615,85
MAP4K1,ENSG00000104814,ENSG00000104814,Device difficult to use,11,3175,4905,2381,48,98
MAP4K4,ENSG00000071054,ENSG00000071054,Mouth ulceration,11,3175,4905,2381,311,76
MAP4K2,ENSG00000168067,ENSG00000168067,Mobility decreased,11,3175,4905,2381,639,85
MAP4K2,ENSG00000168067,ENSG00000168067,Hepatitis B reactivation,11,3175,4905,2381,110,85
MAP4K4,ENSG00000071054,ENSG00000071054,Thyroid disorder,11,3175,4905,2381,209,76
MAP4K1,ENSG00000104814,ENSG00000104814,Dyslipidaemia,11,3175,4905,2381,149,98
MAP4K5,ENSG00000012983,ENSG00000012983,Cataract,11,3175,4905,2381,653,81
JAK3,ENSG00000105639,ENSG00000105639,Injection site pain,11,3175,4905,2381,425,107
MAP4K1,ENSG00000104814,ENSG00000104814,Hyperammonaemic encephalopathy,11,3175,4905,2381,38,98
MAP4K2,ENSG00000168067,ENSG00000168067,Blood phosphorus increased,11,3175,4905,2381,131,85
JAK3,ENSG00000105639,ENSG00000105639,Therapeutic response unexpected,11,3175,4905,2381,438,107
MAP4K4,ENSG00000071054,ENSG00000071054,Abnormal behaviour,11,3175,4905,2381,389,76
MAP4K2,ENSG00000168067,ENSG00000168067,Hepatic encephalopathy,11,3175,4905,2381,158,85
MAP4K5,ENSG00000012983,ENSG00000012983,Jaundice cholestatic,11,3175,4905,2381,250,81
MAP4K5,ENSG00000012983,ENSG00000012983,Hypotension,11,3175,4905,2381,1754,81
JAK3,ENSG00000105639,ENSG00000105639,Impaired healing,11,3175,4905,2381,348,107
MAP4K2,ENSG00000168067,ENSG00000168067,Thrombotic microangiopathy,11,3175,4905,2381,155,85
JAK3,ENSG00000105639,ENSG00000105639,Knee arthroplasty,11,3175,4905,2381,181,107
JAK3,ENSG00000105639,ENSG00000105639,Haemolytic anaemia,11,3175,4905,2381,504,107
MAP4K2,ENSG00000168067,ENSG00000168067,Frequent bowel movements,11,3175,4905,2381,267,85
MAP4K4,ENSG00000071054,ENSG00000071054,Electrocardiogram ST segment depression,11,3175,4905,2381,38,76
MAP4K2,ENSG00000168067,ENSG00000168067,Urosepsis,11,3175,4905,2381,170,85
MAP4K1,ENSG00000104814,ENSG00000104814,Madarosis,11,3175,4905,2381,37,98
MAP4K4,ENSG00000071054,ENSG00000071054,Drug abuse,11,3175,4905,2381,547,76
MAP4K4,ENSG00000071054,ENSG00000071054,Delirium,11,3175,4905,2381,651,76
JAK3,ENSG00000105639,ENSG00000105639,Ovarian failure,11,3175,4905,2381,25,107
MAP4K4,ENSG00000071054,ENSG00000071054,Diffuse large B-cell lymphoma refractory,11,3175,4905,2381,33,76
MAP4K4,ENSG00000071054,ENSG00000071054,Peripheral arterial occlusive disease,11,3175,4905,2381,39,76
MAP4K2,ENSG00000168067,ENSG00000168067,Seborrhoeic keratosis,11,3175,4905,2381,27,85
MAP4K1,ENSG00000104814,ENSG00000104814,Pneumocystis jirovecii infection,11,3175,4905,2381,35,98
MAP4K4,ENSG00000071054,ENSG00000071054,Impaired quality of life,11,3175,4905,2381,124,76
MAP4K5,ENSG00000012983,ENSG00000012983,Gout,11,3175,4905,2381,286,81
MAP4K4,ENSG00000071054,ENSG00000071054,Malaise,11,3175,4905,2381,1625,76
MAP4K1,ENSG00000104814,ENSG00000104814,Muscle tightness,11,3175,4905,2381,227,98
MAP4K4,ENSG00000071054,ENSG00000071054,Pelvic pain,11,3175,4905,2381,131,76
MAP4K1,ENSG00000104814,ENSG00000104814,Cerebral ischaemia,11,3175,4905,2381,103,98
MAP4K2,ENSG00000168067,ENSG00000168067,Intestinal haemorrhage,11,3175,4905,2381,65,85
MAP4K2,ENSG00000168067,ENSG00000168067,Blood phosphorus decreased,11,3175,4905,2381,50,85
MAP4K5,ENSG00000012983,ENSG00000012983,Gastrointestinal necrosis,11,3175,4905,2381,37,81
JAK3,ENSG00000105639,ENSG00000105639,Graft versus host disease,11,3175,4905,2381,130,107
MAP4K2,ENSG00000168067,ENSG00000168067,Retinal detachment,11,3175,4905,2381,106,85
MAP4K1,ENSG00000104814,ENSG00000104814,Hypopnoea,11,3175,4905,2381,60,98
MAP4K2,ENSG00000168067,ENSG00000168067,Hypertriglyceridaemia,11,3175,4905,2381,266,85
MAP4K2,ENSG00000168067,ENSG00000168067,Rash macular,11,3175,4905,2381,396,85
MAP4K4,ENSG00000071054,ENSG00000071054,Disseminated aspergillosis,11,3175,4905,2381,26,76
JAK3,ENSG00000105639,ENSG00000105639,Ventricular tachycardia,11,3175,4905,2381,336,107
MAP4K1,ENSG00000104814,ENSG00000104814,Haemoglobin increased,11,3175,4905,2381,59,98
MAP4K4,ENSG00000071054,ENSG00000071054,Portal hypertension,11,3175,4905,2381,75,76
JAK3,ENSG00000105639,ENSG00000105639,Orthostatic hypotension,11,3175,4905,2381,517,107
JAK3,ENSG00000105639,ENSG00000105639,Subileus,11,3175,4905,2381,44,107
MAP4K4,ENSG00000071054,ENSG00000071054,Throat irritation,11,3175,4905,2381,465,76
MAP4K1,ENSG00000104814,ENSG00000104814,Pain in jaw,11,3175,4905,2381,225,98
MAP4K2,ENSG00000168067,ENSG00000168067,Pulmonary toxicity,11,3175,4905,2381,118,85
MAP4K2,ENSG00000168067,ENSG00000168067,Colon cancer,11,3175,4905,2381,94,85
MAP4K2,ENSG00000168067,ENSG00000168067,Respiratory arrest,11,3175,4905,2381,379,85
MAP4K5,ENSG00000012983,ENSG00000012983,Product distribution issue,11,3175,4905,2381,40,81
MAP4K1,ENSG00000104814,ENSG00000104814,Oral mucosal blistering,11,3175,4905,2381,60,98
MAP4K2,ENSG00000168067,ENSG00000168067,Gastric cancer,11,3175,4905,2381,57,85
MAP4K2,ENSG00000168067,ENSG00000168067,Diabetes mellitus,11,3175,4905,2381,791,85
MAP4K2,ENSG00000168067,ENSG00000168067,Neutrophil count decreased,11,3175,4905,2381,362,85
MAP4K2,ENSG00000168067,ENSG00000168067,Visual acuity reduced,11,3175,4905,2381,355,85
MAP4K4,ENSG00000071054,ENSG00000071054,Pneumothorax,11,3175,4905,2381,312,76
MAP4K4,ENSG00000071054,ENSG00000071054,Blood phosphorus increased,11,3175,4905,2381,131,76
MAP4K4,ENSG00000071054,ENSG00000071054,Conjunctival haemorrhage,11,3175,4905,2381,74,76
MAP4K4,ENSG00000071054,ENSG00000071054,Increased appetite,11,3175,4905,2381,283,76
MAP4K4,ENSG00000071054,ENSG00000071054,Renal cell carcinoma,11,3175,4905,2381,30,76
MAP4K2,ENSG00000168067,ENSG00000168067,Cheilitis,11,3175,4905,2381,66,85
MAP4K1,ENSG00000104814,ENSG00000104814,Persecutory delusion,11,3175,4905,2381,64,98
MAP4K1,ENSG00000104814,ENSG00000104814,Abnormal behaviour,11,3175,4905,2381,389,98
MAP4K2,ENSG00000168067,ENSG00000168067,Hypercholesterolaemia,11,3175,4905,2381,352,85
JAK3,ENSG00000105639,ENSG00000105639,Atypical pneumonia,11,3175,4905,2381,26,107
MAP4K1,ENSG00000104814,ENSG00000104814,Duodenal ulcer,11,3175,4905,2381,96,98
MAP4K2,ENSG00000168067,ENSG00000168067,Prothrombin time prolonged,11,3175,4905,2381,63,85
MAP4K5,ENSG00000012983,ENSG00000012983,Rhabdomyolysis,11,3175,4905,2381,692,81
MAP4K1,ENSG00000104814,ENSG00000104814,Haemorrhoidal haemorrhage,11,3175,4905,2381,31,98
MAP4K1,ENSG00000104814,ENSG00000104814,Adenocarcinoma of colon,11,3175,4905,2381,25,98
MAP4K5,ENSG00000012983,ENSG00000012983,Neoplasm malignant,11,3175,4905,2381,513,81
MAP4K4,ENSG00000071054,ENSG00000071054,Therapeutic product effect incomplete,11,3175,4905,2381,759,76
MAP4K5,ENSG00000012983,ENSG00000012983,Paronychia,11,3175,4905,2381,53,81
MAP4K2,ENSG00000168067,ENSG00000168067,Intestinal perforation,11,3175,4905,2381,173,85
JAK3,ENSG00000105639,ENSG00000105639,Product storage error,11,3175,4905,2381,310,107
MAP4K1,ENSG00000104814,ENSG00000104814,Swelling of eyelid,11,3175,4905,2381,68,98
MAP4K2,ENSG00000168067,ENSG00000168067,Nodule,11,3175,4905,2381,187,85
MAP4K1,ENSG00000104814,ENSG00000104814,Transfusion,11,3175,4905,2381,100,98
JAK3,ENSG00000105639,ENSG00000105639,Immunodeficiency,11,3175,4905,2381,210,107
MAP4K1,ENSG00000104814,ENSG00000104814,Anaphylactic reaction,11,3175,4905,2381,1492,98
MAP4K5,ENSG00000012983,ENSG00000012983,Internal haemorrhage,11,3175,4905,2381,69,81
MAP4K1,ENSG00000104814,ENSG00000104814,Escherichia infection,11,3175,4905,2381,139,98
JAK3,ENSG00000105639,ENSG00000105639,Foetal growth restriction,11,3175,4905,2381,237,107
MAP4K4,ENSG00000071054,ENSG00000071054,Metastatic neoplasm,11,3175,4905,2381,53,76
MAP4K4,ENSG00000071054,ENSG00000071054,Oropharyngeal pain,11,3175,4905,2381,923,76
MAP4K4,ENSG00000071054,ENSG00000071054,Product dose omission issue,11,3175,4905,2381,749,76
MAP4K2,ENSG00000168067,ENSG00000168067,Acute graft versus host disease,11,3175,4905,2381,63,85
MAP4K1,ENSG00000104814,ENSG00000104814,Petechiae,11,3175,4905,2381,247,98
JAK3,ENSG00000105639,ENSG00000105639,Osteoporotic fracture,11,3175,4905,2381,30,107
JAK3,ENSG00000105639,ENSG00000105639,Coronavirus infection,11,3175,4905,2381,88,107
MAP4K2,ENSG00000168067,ENSG00000168067,Joint range of motion decreased,11,3175,4905,2381,137,85
MAP4K1,ENSG00000104814,ENSG00000104814,Hypophagia,11,3175,4905,2381,452,98
MAP4K5,ENSG00000012983,ENSG00000012983,Breast disorder,11,3175,4905,2381,24,81
JAK3,ENSG00000105639,ENSG00000105639,Paralysis,11,3175,4905,2381,250,107
MAP4K5,ENSG00000012983,ENSG00000012983,Acute promyelocytic leukaemia,11,3175,4905,2381,27,81
MAP4K5,ENSG00000012983,ENSG00000012983,Abdominal abscess,11,3175,4905,2381,30,81
MAP4K2,ENSG00000168067,ENSG00000168067,Immune system disorder,11,3175,4905,2381,143,85
MAP4K5,ENSG00000012983,ENSG00000012983,Pulmonary embolism,11,3175,4905,2381,921,81
MAP4K1,ENSG00000104814,ENSG00000104814,Product dose omission in error,11,3175,4905,2381,76,98
MAP4K1,ENSG00000104814,ENSG00000104814,Respiratory distress,11,3175,4905,2381,564,98
JAK3,ENSG00000105639,ENSG00000105639,Oral mucosal blistering,11,3175,4905,2381,60,107
MAP4K4,ENSG00000071054,ENSG00000071054,Hepatitis C,11,3175,4905,2381,133,76
JAK3,ENSG00000105639,ENSG00000105639,Back injury,11,3175,4905,2381,100,107
MAP4K2,ENSG00000168067,ENSG00000168067,Generalised oedema,11,3175,4905,2381,298,85
JAK3,ENSG00000105639,ENSG00000105639,Neuropathy peripheral,11,3175,4905,2381,871,107
JAK3,ENSG00000105639,ENSG00000105639,Dermatitis contact,11,3175,4905,2381,320,107
